DAKCFMEO_00049,WP_005767540.1,87.0,169,170,171,8.7e-80,290.8,0.994118,0.988304
DAKCFMEO_00051,WP_003382526.1,88.4,242,242,242,3.2e-128,452.2,1,1
DAKCFMEO_00052,WP_011103617.1,90.9,285,290,287,2.2e-147,516.2,0.982759,0.993031
DAKCFMEO_00053,WP_005767535.1,48.0,125,124,100,7.1e-23,101.3,1.00806,1.25
DAKCFMEO_00054,WP_005616197.1,95.3,445,445,445,8.8e-233,800.4,1,1
DAKCFMEO_00058,WP_007245058.1,31.2,272,269,270,6.7e-18,85.9,1.01115,1.00741
DAKCFMEO_00060,WP_011103755.1,68.2,217,220,220,9.8e-84,304.3,0.986364,0.986364
DAKCFMEO_00061,WP_011103754.1,50.9,456,455,457,2.1e-120,427.2,1.0022,0.997812
DAKCFMEO_00062,WP_005764980.1,90.1,283,292,292,3.9e-144,505.4,0.969178,0.969178
DAKCFMEO_00063,WP_046463932.1,62.4,117,162,117,5.8e-41,161.8,0.722222,1
DAKCFMEO_00064,WP_011103611.1,87.5,321,321,342,9.7e-165,573.9,1,0.938596
DAKCFMEO_00065,WP_011103610.1,81.8,396,399,402,2.2e-174,606.3,0.992481,0.985075
DAKCFMEO_00066,WP_011103609.1,87.9,297,297,297,2.9e-155,542.3,1,1
DAKCFMEO_00067,WP_044393500.1,83.2,370,371,371,1.3e-176,613.6,0.997305,0.997305
DAKCFMEO_00068,WP_011103605.1,90.4,416,419,436,3.7e-217,748.4,0.99284,0.954128
DAKCFMEO_00070,WP_005767805.1,76.5,102,102,107,1.6e-41,162.9,1,0.953271
DAKCFMEO_00071,WP_011105180.1,76.5,179,186,187,4.4e-77,282.0,0.962366,0.957219
DAKCFMEO_00074,WP_011104860.1,80.1,191,190,191,1.9e-91,329.7,1.00526,1
DAKCFMEO_00075,WP_005619926.1,94.3,244,244,244,2.8e-132,465.7,1,1
DAKCFMEO_00076,WP_007246309.1,38.5,179,199,202,1.9e-33,137.1,0.899497,0.886139
DAKCFMEO_00077,WP_005764975.1,76.0,104,104,104,4.0e-43,168.3,1,1
DAKCFMEO_00079,WP_005764971.1,88.5,262,262,262,4.7e-141,495.0,1,1
DAKCFMEO_00080,WP_005764969.1,92.5,187,187,187,1.2e-95,343.6,1,1
DAKCFMEO_00081,WP_007247023.1,94.3,610,610,610,0.0e+00,1131.7,1,1
DAKCFMEO_00082,WP_007247022.1,92.5,374,374,375,9.1e-207,713.8,1,0.997333
DAKCFMEO_00083,WP_011104870.1,92.2,373,373,373,7.0e-199,687.6,1,1
DAKCFMEO_00084,WP_011104871.1,93.9,1302,1303,1303,0.0e+00,2410.9,0.999233,0.999233
DAKCFMEO_00085,WP_011104873.1,91.1,563,563,563,7.8e-311,1060.1,1,1
DAKCFMEO_00086,WP_011104874.1,84.9,562,562,562,4.2e-288,984.6,1,1
DAKCFMEO_00088,WP_005740134.1,96.2,156,156,156,1.5e-81,296.6,1,1
DAKCFMEO_00089,WP_005740131.1,94.2,52,52,51,4.0e-20,90.9,1,1.01961
DAKCFMEO_00090,WP_011104877.1,81.9,116,111,116,1.1e-35,143.7,1.04505,1
DAKCFMEO_00091,WP_005764946.1,97.0,948,948,948,0.0e+00,1825.8,1,1
DAKCFMEO_00092,WP_005764944.1,90.3,452,456,469,2.2e-234,805.8,0.991228,0.963753
DAKCFMEO_00093,WP_046463431.1,86.5,764,771,763,0.0e+00,1286.9,0.990921,1.00131
DAKCFMEO_00094,WP_005764940.1,85.0,100,101,101,1.7e-43,169.5,0.990099,0.990099
DAKCFMEO_00095,WP_005764936.1,96.3,374,374,374,5.4e-207,714.5,1,1
DAKCFMEO_00096,WP_003381481.1,97.7,307,307,307,3.8e-150,525.4,1,1
DAKCFMEO_00097,WP_005764931.1,91.2,421,421,421,7.6e-210,724.2,1,1
DAKCFMEO_00098,WP_003381484.1,94.9,255,255,255,2.1e-138,486.1,1,1
DAKCFMEO_00099,WP_005764926.1,97.4,233,233,233,3.2e-125,442.2,1,1
DAKCFMEO_00100,WP_007245106.1,34.7,300,303,301,6.6e-46,179.1,0.990099,0.996678
DAKCFMEO_00102,WP_003381486.1,88.1,226,226,226,5.3e-117,414.8,1,1
DAKCFMEO_00103,WP_005764923.1,95.3,537,537,537,1.5e-298,1019.2,1,1
DAKCFMEO_00104,WP_011105348.1,52.4,374,390,391,8.0e-97,348.6,0.958974,0.956522
DAKCFMEO_00105,WP_003381490.1,81.8,154,154,154,3.0e-39,156.0,1,1
DAKCFMEO_00106,WP_005764922.1,90.7,215,215,215,5.0e-117,414.8,1,1
DAKCFMEO_00108,WP_005764919.1,91.9,382,382,382,2.8e-211,728.8,1,1
DAKCFMEO_00109,WP_005764917.1,98.5,714,714,714,0.0e+00,1419.1,1,1
DAKCFMEO_00110,WP_005619982.1,91.6,154,154,154,4.5e-75,275.0,1,1
DAKCFMEO_00111,WP_005764915.1,90.7,312,317,319,3.6e-172,598.6,0.984227,0.978056
DAKCFMEO_00112,WP_005619985.1,93.6,343,340,343,3.1e-193,668.7,1.00882,1
DAKCFMEO_00113,WP_003381499.1,85.4,199,252,252,9.2e-78,284.6,0.789683,0.789683
DAKCFMEO_00114,WP_005764909.1,85.7,91,113,91,1.3e-42,166.8,0.80531,1
DAKCFMEO_00115,WP_003381502.1,92.7,165,165,165,1.1e-87,317.0,1,1
DAKCFMEO_00120,WP_011103475.1,59.4,207,212,209,5.1e-61,228.8,0.976415,0.990431
DAKCFMEO_00123,WP_005764906.1,96.2,156,157,157,5.0e-90,324.7,0.993631,0.993631
DAKCFMEO_00124,WP_011104883.1,91.5,812,812,811,0.0e+00,1470.3,1,1.00123
DAKCFMEO_00125,WP_005764901.1,68.8,170,200,183,2.8e-53,203.0,0.85,0.928962
DAKCFMEO_00126,WP_005764898.1,74.2,163,163,164,2.7e-70,259.2,1,0.993902
DAKCFMEO_00127,WP_005764896.1,83.5,109,109,109,6.4e-52,197.6,1,1
DAKCFMEO_00128,WP_005764890.1,62.7,75,83,83,1.4e-22,99.8,0.903614,0.903614
DAKCFMEO_00129,WP_003381514.1,91.3,218,218,217,1.8e-114,406.4,1,1.00461
DAKCFMEO_00130,WP_046463430.1,89.4,66,66,66,1.5e-19,89.4,1,1
DAKCFMEO_00131,WP_005769036.1,40.5,210,214,280,1.4e-42,167.5,0.981308,0.75
DAKCFMEO_00132,WP_011104884.1,91.9,824,824,824,0.0e+00,1535.4,1,1
DAKCFMEO_00133,WP_011104885.1,94.0,348,347,348,1.6e-197,682.9,1.00288,1
DAKCFMEO_00134,WP_007246640.1,90.9,571,567,571,9.6e-309,1053.1,1.00705,1
DAKCFMEO_00135,WP_003381525.1,96.9,260,260,260,5.9e-144,504.6,1,1
DAKCFMEO_00136,WP_046463429.1,94.2,242,242,242,6.3e-124,438.0,1,1
DAKCFMEO_00137,WP_005764880.1,97.9,236,236,236,2.3e-131,462.6,1,1
DAKCFMEO_00138,WP_005764877.1,90.6,372,372,372,8.5e-197,680.6,1,1
DAKCFMEO_00139,WP_007246637.1,97.6,254,254,254,2.9e-140,492.3,1,1
DAKCFMEO_00140,WP_011104887.1,90.8,836,829,836,0.0e+00,1497.3,1.00844,1
DAKCFMEO_00141,WP_005764871.1,80.6,217,218,218,5.5e-103,368.2,0.995413,0.995413
DAKCFMEO_00143,WP_003381535.1,98.9,188,188,188,2.2e-108,386.0,1,1
DAKCFMEO_00145,WP_002554837.1,100.0,69,69,69,2.0e-35,142.1,1,1
DAKCFMEO_00146,WP_011104888.1,94.2,364,364,364,9.9e-198,683.7,1,1
DAKCFMEO_00147,WP_005764864.1,95.0,682,680,682,0.0e+00,1318.9,1.00294,1
DAKCFMEO_00148,WP_007246633.1,67.9,274,346,291,1.8e-76,280.8,0.791908,0.941581
DAKCFMEO_00149,WP_005739136.1,92.9,212,212,212,3.9e-114,405.2,1,1
DAKCFMEO_00150,WP_010203608.1,73.3,60,60,60,7.9e-20,90.1,1,1
DAKCFMEO_00151,WP_002554843.1,99.5,208,208,208,4.7e-112,398.3,1,1
DAKCFMEO_00152,WP_032710461.1,60.0,175,175,182,1.2e-52,200.7,1,0.961538
DAKCFMEO_00155,WP_005620033.1,99.0,405,405,405,1.8e-237,815.8,1,1
DAKCFMEO_00156,WP_005764856.1,94.0,301,300,301,6.5e-163,567.8,1.00333,1
DAKCFMEO_00157,WP_005764852.1,90.5,347,347,347,4.2e-182,631.7,1,1
DAKCFMEO_00158,WP_005764850.1,95.1,226,226,225,1.1e-125,443.7,1,1.00444
DAKCFMEO_00159,WP_002554851.1,94.9,156,156,156,2.2e-82,299.3,1,1
DAKCFMEO_00160,WP_004396490.1,97.2,108,108,108,2.5e-56,212.2,1,1
DAKCFMEO_00161,WP_046463414.1,86.8,706,702,706,0.0e+00,1246.9,1.0057,1
DAKCFMEO_00162,WP_007246626.1,92.8,97,97,97,2.1e-46,179.1,1,1
DAKCFMEO_00163,WP_011104892.1,94.8,306,306,306,9.5e-170,590.5,1,1
DAKCFMEO_00164,WP_044390643.1,93.0,355,358,356,2.0e-190,659.4,0.99162,0.997191
DAKCFMEO_00165,WP_005764836.1,90.4,156,156,156,2.1e-72,266.2,1,1
DAKCFMEO_00166,WP_004396504.1,90.0,289,289,285,2.6e-145,509.2,1,1.01404
DAKCFMEO_00167,WP_005764834.1,98.4,501,501,501,1.5e-297,1015.8,1,1
DAKCFMEO_00168,WP_004396514.1,96.4,251,251,251,1.5e-133,469.9,1,1
DAKCFMEO_00169,WP_005764831.1,92.0,513,513,512,1.4e-282,966.1,1,1.00195
DAKCFMEO_00170,WP_011104894.1,92.9,310,310,308,2.0e-162,566.2,1,1.00649
DAKCFMEO_00171,WP_004396522.1,97.6,248,248,248,1.5e-133,469.9,1,1
DAKCFMEO_00172,WP_007246619.1,96.8,221,221,221,4.1e-114,405.2,1,1
DAKCFMEO_00173,WP_011104895.1,98.4,244,244,244,5.5e-136,478.0,1,1
DAKCFMEO_00174,WP_007246618.1,89.2,637,638,643,6.1e-312,1063.9,0.998433,0.990669
DAKCFMEO_00175,WP_007246617.1,94.8,442,442,442,2.6e-237,815.5,1,1
DAKCFMEO_00177,WP_011104896.1,86.0,215,215,215,9.5e-108,384.0,1,1
DAKCFMEO_00178,WP_011104897.1,94.8,330,330,330,1.5e-176,613.2,1,1
DAKCFMEO_00180,WP_005764812.1,97.0,305,305,305,1.2e-169,590.1,1,1
DAKCFMEO_00181,WP_005764810.1,79.7,133,136,136,4.1e-56,211.8,0.977941,0.977941
DAKCFMEO_00182,WP_005764809.1,84.8,363,363,363,1.6e-176,613.2,1,1
DAKCFMEO_00183,WP_005764807.1,90.3,93,93,93,2.9e-45,175.3,1,1
DAKCFMEO_00186,WP_011104899.1,89.4,376,376,376,7.3e-180,624.4,1,1
DAKCFMEO_00187,WP_011104900.1,50.9,220,220,226,1.1e-58,221.1,1,0.973451
DAKCFMEO_00188,WP_011104901.1,56.4,220,236,237,7.6e-66,245.0,0.932203,0.92827
DAKCFMEO_00189,WP_011104902.1,42.2,223,226,229,9.9e-39,154.8,0.986726,0.973799
DAKCFMEO_00192,WP_005764794.1,88.2,995,1003,1039,0.0e+00,1775.0,0.992024,0.957652
DAKCFMEO_00193,WP_005764792.1,84.6,195,193,199,2.7e-93,335.9,1.01036,0.979899
DAKCFMEO_00194,WP_011104905.1,89.4,246,260,255,9.4e-126,444.1,0.946154,0.964706
DAKCFMEO_00195,WP_005764790.1,78.0,218,219,219,1.6e-97,350.1,0.995434,0.995434
DAKCFMEO_00196,WP_005764789.1,92.0,75,98,75,2.4e-37,149.1,0.765306,1
DAKCFMEO_00197,WP_005736419.1,60.9,453,476,453,3.9e-178,619.0,0.951681,1
DAKCFMEO_00198,WP_046463416.1,92.6,808,808,805,0.0e+00,1543.1,1,1.00373
DAKCFMEO_00199,WP_005764787.1,95.7,398,398,398,2.2e-230,792.3,1,1
DAKCFMEO_00200,WP_005764786.1,91.5,330,339,335,6.6e-180,624.4,0.973451,0.985075
DAKCFMEO_00201,WP_011104908.1,91.9,99,99,99,9.3e-50,190.3,1,1
DAKCFMEO_00202,WP_005764784.1,93.2,249,270,249,1.6e-128,453.4,0.922222,1
DAKCFMEO_00203,WP_005764783.1,93.3,252,253,253,1.6e-133,469.9,0.996047,0.996047
DAKCFMEO_00204,WP_005764782.1,96.6,446,446,446,2.4e-238,818.9,1,1
DAKCFMEO_00205,WP_005764781.1,98.3,293,293,293,6.3e-179,620.9,1,1
DAKCFMEO_00206,WP_005764779.1,84.6,456,459,457,3.3e-214,738.8,0.993464,0.997812
DAKCFMEO_00207,WP_010207837.1,89.8,332,359,333,1.4e-167,583.6,0.924791,0.996997
DAKCFMEO_00208,WP_005764777.1,76.4,140,140,140,5.0e-57,214.9,1,1
DAKCFMEO_00209,WP_005764776.1,92.8,291,287,291,2.5e-156,545.8,1.01394,1
DAKCFMEO_00210,WP_005764775.1,88.9,784,784,784,0.0e+00,1343.2,1,1
DAKCFMEO_00211,WP_011104910.1,81.3,225,267,223,7.2e-105,374.8,0.842697,1.00897
DAKCFMEO_00212,WP_005620091.1,97.5,805,805,805,0.0e+00,1552.7,1,1
DAKCFMEO_00213,WP_005764773.1,81.5,130,130,130,3.1e-61,228.8,1,1
DAKCFMEO_00214,WP_005764772.1,92.3,247,247,247,5.6e-128,451.4,1,1
DAKCFMEO_00215,WP_005764771.1,95.6,319,319,319,1.5e-189,656.4,1,1
DAKCFMEO_00216,WP_005764769.1,96.7,246,246,246,1.6e-130,459.9,1,1
DAKCFMEO_00217,WP_003378472.1,94.7,227,227,227,2.5e-122,432.6,1,1
DAKCFMEO_00218,WP_011104911.1,98.3,300,300,300,1.9e-170,592.8,1,1
DAKCFMEO_00219,WP_005620106.1,98.3,229,229,229,9.1e-125,440.7,1,1
DAKCFMEO_00220,WP_007246809.1,76.0,125,127,125,6.3e-51,194.5,0.984252,1
DAKCFMEO_00221,WP_011104912.1,96.8,284,284,284,3.1e-162,565.5,1,1
DAKCFMEO_00222,WP_005764765.1,98.3,598,598,598,0.0e+00,1156.7,1,1
DAKCFMEO_00223,WP_005764764.1,94.4,479,477,479,8.0e-256,877.1,1.00419,1
DAKCFMEO_00224,WP_005764762.1,76.2,319,318,318,8.5e-137,481.1,1.00314,1.00314
DAKCFMEO_00225,WP_007246812.1,94.9,197,197,196,1.4e-97,350.1,1,1.0051
DAKCFMEO_00226,WP_003378493.1,99.5,193,193,193,4.2e-107,381.7,1,1
DAKCFMEO_00227,WP_005764756.1,95.4,538,538,538,2.7e-308,1051.6,1,1
DAKCFMEO_00228,WP_011104913.1,70.8,154,154,154,2.3e-63,236.1,1,1
DAKCFMEO_00229,WP_003378499.1,98.8,84,84,84,7.6e-45,173.7,1,1
DAKCFMEO_00230,WP_032622187.1,82.4,313,313,313,1.2e-146,513.8,1,1
DAKCFMEO_00231,WP_005764752.1,89.0,273,273,273,2.3e-138,486.1,1,1
DAKCFMEO_00232,WP_011104914.1,97.2,460,463,460,2.1e-253,869.0,0.993521,1
DAKCFMEO_00233,WP_005739198.1,98.7,223,223,223,2.1e-118,419.5,1,1
DAKCFMEO_00234,WP_005764747.1,94.5,325,325,325,3.1e-179,622.1,1,1
DAKCFMEO_00235,WP_005764744.1,90.1,152,152,152,2.9e-74,272.3,1,1
DAKCFMEO_00236,WP_011104915.1,95.4,503,504,504,3.6e-259,888.3,0.998016,0.998016
DAKCFMEO_00237,WP_005764742.1,93.6,344,344,344,2.0e-184,639.4,1,1
DAKCFMEO_00238,WP_003378513.1,96.5,228,230,230,2.2e-134,472.6,0.991304,0.991304
DAKCFMEO_00239,WP_011104686.1,39.8,342,370,365,4.4e-60,226.5,0.924324,0.936986
DAKCFMEO_00240,WP_011104916.1,83.6,110,144,152,1.8e-33,136.7,0.763889,0.723684
DAKCFMEO_00241,WP_005764738.1,92.0,352,357,355,4.2e-185,641.7,0.985994,0.991549
DAKCFMEO_00242,WP_005764735.1,95.6,271,271,271,7.7e-139,487.6,1,1
DAKCFMEO_00243,WP_007246818.1,91.1,258,260,260,7.7e-136,477.6,0.992308,0.992308
DAKCFMEO_00244,WP_005764729.1,95.0,241,241,241,4.6e-135,474.9,1,1
DAKCFMEO_00245,WP_005764727.1,93.2,205,207,205,5.0e-114,404.8,0.990338,1
DAKCFMEO_00246,WP_011104917.1,88.3,1197,1209,1226,0.0e+00,2135.5,0.990074,0.976346
DAKCFMEO_00247,WP_011104918.1,87.4,604,602,604,5.1e-308,1050.8,1.00332,1
DAKCFMEO_00248,WP_011104919.1,58.7,1033,1081,1111,0.0e+00,1204.9,0.955597,0.929793
DAKCFMEO_00249,WP_005764716.1,80.0,55,73,77,1.0e-24,106.7,0.753425,0.714286
DAKCFMEO_00250,WP_005764714.1,83.0,230,230,230,5.2e-112,398.3,1,1
DAKCFMEO_00251,WP_011104920.1,74.8,298,297,294,3.8e-131,462.2,1.00337,1.01361
DAKCFMEO_00253,WP_005769982.1,88.0,166,166,166,4.3e-84,305.1,1,1
DAKCFMEO_00254,WP_046463799.1,81.8,989,1008,989,0.0e+00,1421.8,0.981151,1
DAKCFMEO_00255,WP_011103986.1,89.3,363,363,363,9.8e-198,683.7,1,1
DAKCFMEO_00256,WP_005770289.1,77.2,101,103,111,4.1e-40,158.3,0.980583,0.90991
DAKCFMEO_00257,WP_011104856.1,76.2,425,438,435,1.4e-177,617.1,0.97032,0.977011
DAKCFMEO_00258,WP_005767507.1,94.9,389,389,389,5.5e-223,767.7,1,1
DAKCFMEO_00259,WP_005767508.1,57.0,286,288,291,3.5e-89,322.8,0.993056,0.982818
DAKCFMEO_00260,WP_003382736.1,61.1,216,217,217,1.4e-74,273.9,0.995392,0.995392
DAKCFMEO_00261,WP_011104420.1,87.8,508,508,509,6.7e-253,867.5,1,0.998035
DAKCFMEO_00262,WP_005766345.1,82.3,79,85,86,2.6e-32,132.1,0.929412,0.918605
DAKCFMEO_00263,WP_011104421.1,82.3,310,311,311,1.2e-116,414.1,0.996785,0.996785
DAKCFMEO_00264,WP_011104422.1,67.0,309,318,317,7.2e-128,451.4,0.971698,0.974763
DAKCFMEO_00265,WP_011104423.1,76.5,426,426,426,5.2e-190,658.3,1,1
DAKCFMEO_00266,WP_011104424.1,78.9,251,252,252,4.1e-110,392.1,0.996032,0.996032
DAKCFMEO_00267,WP_046463318.1,77.1,467,475,467,2.9e-213,735.7,0.983158,1
DAKCFMEO_00268,WP_011104449.1,85.7,495,495,495,1.6e-235,809.7,1,1
DAKCFMEO_00270,WP_011104942.1,69.0,145,147,148,1.1e-57,217.2,0.986395,0.97973
DAKCFMEO_00271,WP_011104944.1,91.1,406,406,406,2.4e-213,735.7,1,1
DAKCFMEO_00272,WP_011104945.1,54.0,391,401,407,8.0e-116,411.8,0.975062,0.960688
DAKCFMEO_00273,WP_046463676.1,47.9,334,336,338,1.4e-76,281.2,0.994048,0.988166
DAKCFMEO_00274,WP_003381663.1,92.2,205,205,205,8.2e-109,387.5,1,1
DAKCFMEO_00275,WP_032622185.1,69.0,226,237,227,2.9e-81,296.2,0.953586,0.995595
DAKCFMEO_00276,WP_007246181.1,94.2,774,774,765,0.0e+00,1432.9,1,1.01176
DAKCFMEO_00277,WP_007246182.1,84.3,585,585,585,3.4e-293,1001.5,1,1
DAKCFMEO_00278,WP_011104948.1,88.5,443,444,444,2.4e-222,765.8,0.997748,0.997748
DAKCFMEO_00279,WP_011104949.1,86.0,752,755,793,0.0e+00,1304.3,0.996026,0.948298
DAKCFMEO_00280,WP_011104950.1,87.4,564,564,564,4.6e-287,981.1,1,1
DAKCFMEO_00281,WP_005768708.1,52.2,542,546,546,7.2e-160,558.5,0.992674,0.992674
DAKCFMEO_00282,WP_011104951.1,95.9,441,441,441,5.3e-238,817.8,1,1
DAKCFMEO_00284,WP_005739483.1,96.1,207,207,207,9.2e-116,410.6,1,1
DAKCFMEO_00285,WP_003381648.1,72.4,76,75,79,5.1e-24,104.4,1.01333,0.962025
DAKCFMEO_00286,WP_005768700.1,66.1,56,56,56,4.5e-17,80.9,1,1
DAKCFMEO_00287,WP_046463675.1,90.0,498,498,498,1.0e-245,843.6,1,1
DAKCFMEO_00288,WP_011104953.1,76.5,370,378,377,1.5e-172,600.1,0.978836,0.981432
DAKCFMEO_00289,WP_005768695.1,89.0,219,217,223,2.1e-110,392.9,1.00922,0.982063
DAKCFMEO_00290,WP_007246191.1,85.3,389,383,386,5.9e-177,614.8,1.01567,1.00777
DAKCFMEO_00291,WP_005768691.1,84.9,1051,1051,1044,0.0e+00,1721.1,1,1.0067
DAKCFMEO_00292,WP_005768689.1,90.5,486,486,486,3.0e-242,832.0,1,1
DAKCFMEO_00293,WP_007246194.1,97.2,433,433,433,1.0e-238,820.1,1,1
DAKCFMEO_00294,WP_005768685.1,95.2,399,400,399,3.0e-216,745.3,0.9975,1
DAKCFMEO_00295,WP_007246196.1,94.6,259,259,259,4.8e-138,485.0,1,1
DAKCFMEO_00296,WP_005768681.1,98.6,285,285,285,2.3e-165,575.9,1,1
DAKCFMEO_00297,WP_005620205.1,98.2,280,280,280,7.4e-153,534.3,1,1
DAKCFMEO_00298,WP_003381628.1,90.6,64,65,65,7.3e-27,113.6,0.984615,0.984615
DAKCFMEO_00299,WP_005620206.1,95.9,490,490,490,1.9e-265,909.1,1,1
DAKCFMEO_00303,WP_005768677.1,82.7,52,57,69,4.0e-21,94.4,0.912281,0.753623
DAKCFMEO_00304,WP_003363851.1,98.9,283,283,283,4.8e-168,584.7,1,1
DAKCFMEO_00305,WP_002554971.1,94.4,126,126,126,5.0e-64,238.0,1,1
DAKCFMEO_00306,WP_011104954.1,86.1,474,476,476,1.2e-248,853.2,0.995798,0.995798
DAKCFMEO_00307,WP_046463673.1,74.4,223,241,227,3.1e-91,329.3,0.925311,0.982379
DAKCFMEO_00308,WP_005768670.1,82.5,326,326,326,5.4e-155,541.6,1,1
DAKCFMEO_00309,WP_005768668.1,70.0,530,529,530,1.7e-214,740.0,1.00189,1
DAKCFMEO_00310,WP_011104956.1,76.4,399,403,406,4.3e-170,592.0,0.990074,0.982759
DAKCFMEO_00311,WP_010219554.1,88.6,351,351,349,1.4e-169,590.1,1,1.00573
DAKCFMEO_00312,WP_011104968.1,71.6,447,447,447,1.9e-182,633.3,1,1
DAKCFMEO_00313,WP_005768657.1,64.2,81,81,119,2.5e-29,122.1,1,0.680672
DAKCFMEO_00314,WP_046463668.1,92.6,122,124,133,3.0e-61,228.8,0.983871,0.917293
DAKCFMEO_00315,WP_003380907.1,99.0,483,483,483,2.3e-274,938.7,1,1
DAKCFMEO_00316,WP_007246206.1,80.1,312,312,312,1.1e-149,523.9,1,1
DAKCFMEO_00317,WP_003395253.1,98.4,507,507,507,2.5e-292,998.4,1,1
DAKCFMEO_00318,WP_011104970.1,66.3,653,940,940,6.6e-246,845.1,0.694681,0.694681
DAKCFMEO_00320,WP_011104971.1,71.5,1629,1617,1615,0.0e+00,2242.6,1.00742,1.00867
DAKCFMEO_00321,WP_011104972.1,69.5,1445,1450,1446,0.0e+00,2097.8,0.996552,0.999308
DAKCFMEO_00322,WP_011104973.1,65.7,648,938,886,3.9e-246,845.9,0.690832,0.731377
DAKCFMEO_00323,WP_011104970.1,66.7,658,936,940,4.9e-249,855.5,0.702991,0.7
DAKCFMEO_00324,WP_011104970.1,60.9,691,922,940,2.6e-239,823.2,0.749458,0.735106
DAKCFMEO_00327,WP_011104279.1,32.0,322,317,320,9.9e-37,148.7,1.01577,1.00625
DAKCFMEO_00332,WP_005763587.1,43.8,73,80,76,3.5e-15,75.1,0.9125,0.960526
DAKCFMEO_00333,WP_007246215.1,87.8,385,385,385,6.5e-208,717.6,1,1
DAKCFMEO_00334,WP_011104976.1,85.5,193,193,193,4.4e-88,318.5,1,1
DAKCFMEO_00335,WP_011104977.1,75.0,112,112,112,5.1e-44,171.4,1,1
DAKCFMEO_00336,WP_010218977.1,80.2,368,368,368,2.5e-180,625.9,1,1
DAKCFMEO_00337,WP_005768625.1,96.4,251,251,251,4.8e-143,501.5,1,1
DAKCFMEO_00338,WP_005768622.1,89.9,268,263,268,9.5e-134,470.7,1.01901,1
DAKCFMEO_00339,WP_005768620.1,93.0,199,199,199,1.5e-107,383.3,1,1
DAKCFMEO_00340,WP_011104978.1,93.2,103,104,104,4.2e-53,201.4,0.990385,0.990385
DAKCFMEO_00341,WP_011104979.1,95.4,388,388,388,4.9e-195,674.9,1,1
DAKCFMEO_00342,WP_011104980.1,90.3,349,349,349,5.0e-191,661.4,1,1
