"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ID.cds.WP_004655323.1.Parent.gene.PSPTO_RS00545.Dbxref.Genbank.WP_004655323.1.GeneID.1181708.Name.WP_004655323.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.NP_253995.1.locus_tag.PSPTO_RS00545.product.Lrp/AsnC.ligand.binding.domain.containing.protein.protein_id.WP_004655323.1.transl_table.11",2.03909250034763,2.34129446121546,1.72187677159408,1.35973404127401,0.173914101643303,0.364421081201292
"ID.cds.WP_005769533.1.Parent.gene.PSPTO_RS00550.Dbxref.Genbank.WP_005769533.1.GeneID.1181709.Name.WP_005769533.1.gbkey.CDS.gene.dadA.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_002551524.1.locus_tag.PSPTO_RS00550.product.D.amino.acid.dehydrogenase.protein_id.WP_005769533.1.transl_table.11",30.8605095443307,-2.05033581867021,0.723560230189503,-2.8336767737127,0.00460158493967918,0.0334254363376772
"ID.cds.WP_005769531.1.Parent.gene.PSPTO_RS00555.Dbxref.Genbank.WP_005769531.1.GeneID.1181710.Name.WP_005769531.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.NP_253990.1.locus_tag.PSPTO_RS00555.product.RidA.family.protein.protein_id.WP_005769531.1.transl_table.11",8.36184326529328,0.675458320642389,1.50317554186356,0.449354251603235,0.65317612761745,0.795100030852245
"ID.cds.WP_010208319.1.Parent.gene.PSPTO_RS00565.Dbxref.Genbank.WP_010208319.1.GeneID.1181713.Name.WP_010208319.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.NP_253988.1.locus_tag.PSPTO_RS00565.product.cupin.domain.containing.protein.protein_id.WP_010208319.1.transl_table.11",2.62074114730487,-0.0281308517486124,1.16884213416701,-0.0240672807099483,0.98079894196986,0.989235837872824
"ID.cds.WP_005769524.1.Parent.gene.PSPTO_RS00570.Dbxref.Genbank.WP_005769524.1.GeneID.1181714.Name.WP_005769524.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_017700852.1.locus_tag.PSPTO_RS00570.product.c.type.cytochrome.protein_id.WP_005769524.1.transl_table.11",0.12146934053424,1.52255668682694,4.08299281260507,0.372902122709225,0.709221292096962,NA
"ID.cds.WP_011102991.1.Parent.gene.PSPTO_RS00575.Dbxref.Genbank.WP_011102991.1.GeneID.1181715.Name.WP_011102991.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_003403940.1.locus_tag.PSPTO_RS00575.product.acetyl.CoA.hydrolase/transferase.family.protein.protein_id.WP_011102991.1.transl_table.11",45.6645206359536,-0.490744765891901,0.735297797639229,-0.667409541368819,0.504510572961825,0.695508102545255
"ID.cds.WP_011102992.1.Parent.gene.PSPTO_RS00580.Dbxref.Genbank.WP_011102992.1.GeneID.1181716.Name.WP_011102992.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_017708203.1.locus_tag.PSPTO_RS00580.product.sulfite.exporter.TauE/SafE.family.protein.protein_id.WP_011102992.1.transl_table.11",6.11552863923536,1.91452981786364,1.10525716215875,1.73220304143902,0.0832374177194033,0.227446567547421
"ID.cds.WP_011102993.1.Parent.gene.PSPTO_RS00585.Dbxref.Genbank.WP_011102993.1.GeneID.1181717.Name.WP_011102993.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_003378033.1.locus_tag.PSPTO_RS00585.product.NAD.P./FAD.dependent.oxidoreductase.protein_id.WP_011102993.1.transl_table.11",19.5635708312763,-1.82810984270826,0.767709125241539,-2.38125324110625,0.0172538460529204,0.0826022003132999
"ID.cds.WP_005769516.1.Parent.gene.PSPTO_RS00590.Dbxref.Genbank.WP_005769516.1.GeneID.1181718.Name.WP_005769516.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_019333209.1.locus_tag.PSPTO_RS00590.product.MBL.fold.metallo.hydrolase.protein_id.WP_005769516.1.transl_table.11",61.7583549238444,0.287798997180217,0.688001245752547,0.418311738469918,0.675719208305049,0.808871501305467
"ID.cds.WP_005769514.1.Parent.gene.PSPTO_RS00595.Dbxref.Genbank.WP_005769514.1.GeneID.1181719.Name.WP_005769514.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_017700856.1.locus_tag.PSPTO_RS00595.product.sigma.54.dependent.Fis.family.transcriptional.regulator.protein_id.WP_005769514.1.transl_table.11",3.6940608881173,-2.38348649733044,1.28655843737394,-1.85260647949695,0.0639387830670923,0.193190785638661
"ID.cds.WP_007247222.1.Parent.gene.PSPTO_RS00610.Dbxref.Genbank.WP_007247222.1.GeneID.1181722.Name.WP_007247222.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_005613394.1.locus_tag.PSPTO_RS00610.product.bifunctional.diguanylate.cyclase/phosphodiesterase.protein_id.WP_007247222.1.transl_table.11",2.40246985462444,0.351528914788319,1.12080212720443,0.313640477882676,0.75379411275122,0.864432689466741
"ID.cds.WP_011102995.1.Parent.gene.PSPTO_RS00615.Dbxref.Genbank.WP_011102995.1.GeneID.1181723.Name.WP_011102995.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_005738619.1.locus_tag.PSPTO_RS00615.product.NorM.family.multidrug.efflux.MATE.transporter.protein_id.WP_011102995.1.transl_table.11",1.40762635401862,2.88646822406417,1.92997470535683,1.49559899207617,0.13475818597727,NA
"ID.cds.WP_005769505.1.Parent.gene.PSPTO_RS00620.Dbxref.Genbank.WP_005769505.1.GeneID.1181724.Name.WP_005769505.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_005769505.1.locus_tag.PSPTO_RS00620.product.LysR.family.transcriptional.regulator.protein_id.WP_005769505.1.transl_table.11",5.65547793319639,-1.48771626261501,1.23114771405855,-1.20839785967734,0.226894262687263,0.432144411427123
"ID.cds.WP_005769504.1.Parent.gene.PSPTO_RS00625.Dbxref.Genbank.WP_005769504.1.GeneID.1181725.Name.WP_005769504.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_018927516.1.locus_tag.PSPTO_RS00625.product.methyl.accepting.chemotaxis.protein.protein_id.WP_005769504.1.transl_table.11",28.7930543729631,-1.10291025532506,0.770544838335122,-1.43133819143876,0.152333313315542,0.335766828050748
"ID.cds.WP_011102996.1.Parent.gene.PSPTO_RS00635.Dbxref.Genbank.WP_011102996.1.GeneID.1181726.Name.WP_011102996.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_007247218.1.locus_tag.PSPTO_RS00635.product.Na/Pi.cotransporter.family.protein.protein_id.WP_011102996.1.transl_table.11",69.282789581046,1.37348589345578,0.537015560021433,2.5576277406207,0.0105388842910898,0.0595396131814945
"ID.cds.WP_011102997.1.Parent.gene.PSPTO_RS00640.Dbxref.Genbank.WP_011102997.1.GeneID.1181727.Name.WP_011102997.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_007247217.1.locus_tag.PSPTO_RS00640.product.insulinase.family.protein.protein_id.WP_011102997.1.transl_table.11",19.3171729352907,0.321664292830279,0.611569371176299,0.52596534095811,0.598912288341277,0.75595466279858
"ID.cds.WP_011102998.1.Parent.gene.PSPTO_RS00645.Dbxref.Genbank.WP_011102998.1.GeneID.1181728.Name.WP_011102998.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_020308123.1.locus_tag.PSPTO_RS00645.product.DUF2914.domain.containing.protein.protein_id.WP_011102998.1.transl_table.11",29.4943757587592,0.446532452553208,0.639058176664025,0.69873521513201,0.484717522093041,0.683509518876148
"ID.cds.WP_007247215.1.Parent.gene.PSPTO_RS00650.Dbxref.Genbank.WP_007247215.1.GeneID.1181729.Name.WP_007247215.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_007247215.1.locus_tag.PSPTO_RS00650.product.spore.maturation.protein.protein_id.WP_007247215.1.transl_table.11",22.1816856455667,-1.35201866775398,0.791987731337973,-1.70712072202166,0.087799616286494,0.236407598138673
"ID.cds.WP_149032136.1.Parent.gene.PSPTO_RS00660.Dbxref.Genbank.WP_149032136.1.GeneID.44146003.Name.WP_149032136.1.Note.programmed.frameshift.exception.ribosomal.slippage.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_076611165.1.locus_tag.PSPTO_RS00660.product.IS3.like.element.ISPsy8.family.transposase.protein_id.WP_149032136.1.transl_table.11",164.463519324616,0.89584402607518,0.562011493600741,1.593995916944,0.110936949421407,0.276675420302289
"ID.cds.WP_007247213.1.Parent.gene.PSPTO_RS00675.Dbxref.Genbank.WP_007247213.1.GeneID.1181734.Name.WP_007247213.1.gbkey.CDS.inference.COORDINATES..similar.to.AA.sequence.RefSeq.WP_002551375.1.locus_tag.PSPTO_RS00675.product.sensor.histidine.kinase.protein_id.WP_007247213.1.transl_table.11",25.15859668914,0.30224811410558,0.792527532860604,0.381372383385375,0.702926950227225,0.829691776946935
